,Qid,label,topic,probability,Modularity Class
326441,Q6767600,Mark_Fidrych,-1,-1,9
429871,Q264684,John_Whittingdale,-1,-1,10
7534793,Q5540146,George_Halas_Jr.,-1,-1,2
24785403,Q5674077,Hart_(deer),-1,-1,7
37710897,Q82843,Jean-Michel_Nicolier,-1,-1,10
1847495,Q332979,Stephen_Hammond,-1,-1,10
1111355,Q3241753,Route_number,-1,-1,9
48968117,Q22073511,Wisconsin_Badgers_football_statistical_leaders,-1,-1,2
591103,Q7648161,Susan_McDougal,-1,-1,8
243455,Q1411881,Group_of_Ten_(economics),-1,-1,9
54326299,Q30682634,2017?18_UEFA_Europa_League_knockout_phase,-1,-1,6
2421409,Q729026,Broadway_Danny_Rose,-1,-1,1
53685281,Q55117373,2018?19_UEFA_Futsal_Champions_League,-1,-1,11
14458095,Q7710300,Thangar_Bachan,-1,-1,3
3527175,Q7393332,SS_Carl_D._Bradley,-1,-1,1
430849,Q44458,Paul_Breitner,-1,-1,6
13773107,Q2157733,John_Sawers,-1,-1,10
33109471,Q6590618,List_of_Monday_Night_Football_results_(2010?present),-1,-1,2
6081903,Q840546,Rajamangala_Stadium,-1,-1,11
184831,Q1292160,Edward_Everett_Horton,-1,-1,3
883557,Q1251763,Doug_Howlett,-1,-1,0
2402435,Q6106837,J._R._House,-1,-1,2
4430063,Q2420023,Josh_McRoberts,-1,-1,1
6141295,Q5137620,Coaches_Poll,-1,-1,2
30057,Q1490,Tokyo,-1,-1,3
20419361,Q5024895,Cama_Hospital,-1,-1,6
33794601,Q3174607,Jean_Segura,-1,-1,2
13118401,Q902082,Steve_Pearce_(baseball),-1,-1,2
54325981,Q30682629,2017?18_UEFA_Europa_League_group_stage,-1,-1,6
47162691,Q12109059,Gurza-class_boat,-1,-1,6
817527,Q215834,Peter_Blau,-1,-1,5
13222213,Q6940348,Muscogee_(Creek)_Nation,-1,-1,9
34231805,Q5270905,Diamond_Resorts,-1,-1,3
53155995,Q28748042,Jordan_Smith_(English_footballer),-1,-1,11
57296049,Q52441680,Noah_Fant,-1,-1,2
3450067,Q2302747,Matthew_Kilgallon,-1,-1,11
11352449,Q7653845,Swaraj_Kaushal,-1,-1,6
51560383,-1,Panthers?Seahawks_rivalry,-1,-1,2
51335333,Q26405833,C._J._Ham,-1,-1,2
14097,Q627531,History_of_Asia,-1,-1,10
625371,Q184612,Robbie_Keane,-1,-1,11
6162799,Q520167,Stephen_Kenny_(footballer),-1,-1,11
38992487,Q14561874,Moranbong_Band,-1,-1,0
14192437,Q865511,SpongeBob_SquarePants_(season_3),-1,-1,9
371879,Q3232435,Hetty_Wainthropp_Investigates,-1,-1,11
15777065,Q7826239,Toromona,-1,-1,7
30860403,Q3126128,Geneticist,-1,-1,10
11790387,Q4756497,Andrew_C._McCarthy,-1,-1,9
44206719,Q18356429,Ohio_State_IMG_Sports_Network,-1,-1,2
27306991,Q269638,Jenny_Chapman,-1,-1,10
3571761,Q1408838,Fortress_(chess),-1,-1,6
49687675,Q23020355,Peter_Jok,-1,-1,1
3330851,Q4933375,Bob_McNair,-1,-1,2
20553665,Q7806273,Timeline_of_the_2008_Mumbai_attacks,-1,-1,6
605275,Q4871598,Battle_of_Longewala,-1,-1,1
36735959,Q2975534,Clare_Peploe,-1,-1,12
33263817,Q4546355,101st_Grey_Cup,-1,-1,2
34291983,Q6364833,Kansas_City_Princess,-1,-1,3
45661627,Q19604751,Todd_Courser,-1,-1,9
56153035,Q48808856,United_States_involvement_in_regime_change_in_Latin_America,-1,-1,9
1007453,Q921628,HMS_Sidon_(P259),-1,-1,1
302401,Q3521215,The_Harvard_Crimson,-1,-1,9
963071,Q6386079,Kelly_Holcomb,-1,-1,2
692953,Q888634,Ceolwulf_I_of_Mercia,-1,-1,4
197789,Q2636053,Leader_of_the_House_of_Commons,-1,-1,10
25256479,Q7054697,North_Carolina?NC_State_football_rivalry,-1,-1,2
18908881,Q7832893,Train_of_Events,-1,-1,11
4705329,Q700023,Brandenburger_Gold_Coast,-1,-1,7
56746537,Q50328009,Amelia_Gentleman,-1,-1,1
2135673,Q2036385,Ralph_Miliband,-1,-1,5
631793,Q7627078,Stuart_Scott,-1,-1,2
2175619,Q158980,"James_Collins_(footballer,_born_1983)",-1,-1,11
1078261,Q1862932,ARIA_Music_Awards,-1,-1,0
27014337,Q144616,Zakaria_Labyad,-1,-1,6
2799359,Q5276296,Diglipur,-1,-1,7
21424069,Q1161275,Daniel_Candeias,-1,-1,6
2636121,Q1072265,Estadio_Malvinas_Argentinas,-1,-1,11
28053143,Q1276144,Eli_Babalj,-1,-1,11
2277707,Q449013,Mika_Brzezinski,-1,-1,9
27232411,Q6575881,List_of_Kentucky_Wildcats_football_seasons,-1,-1,2
577751,Q233845,Gale_Sondergaard,-1,-1,3
6834875,Q6565681,List_of_Canadian_Football_League_records_(individual),-1,-1,2
16555677,Q2707483,Viktor_Matviyenko,-1,-1,6
57026045,Q51345864,Bad_Boy_(Red_Velvet_song),-1,-1,11
30130913,Q431419,Timm_Klose,-1,-1,11
12378693,Q4355581,List_of_comedy_films_of_the_1990s,-1,-1,2
4870191,Q7831879,Tracy_Wolfson,-1,-1,2
14723131,Q4582594,1985_Washington_Redskins_season,-1,-1,2
53996669,Q30638647,2017_Utah_State_Aggies_football_team,-1,-1,2
10297431,Q494887,Andrea_Raggi,-1,-1,11
57852081,Q28857171,Ashley_Park_(actress),-1,-1,12
28756623,Q3567904,Sanrawat_Dechmitr,-1,-1,11
39530425,Q14763159,Unifor,-1,-1,8
42721853,Q16883477,SMP_Racing,-1,-1,6
1829803,Q3337224,Hastings_and_Rye_(UK_Parliament_constituency),-1,-1,10
37456607,Q7449242,Semesa_Rokoduguni,-1,-1,0
17867829,Q531635,Copa_Argentina,-1,-1,11
2424321,Q7842836,Trinity_High_School_(Louisville),-1,-1,2
30938209,Q16189396,Frank_McGuire_(politician),-1,-1,10
55949303,Q56235461,Belarus_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
386261,Q1280288,Joe_Scarborough,-1,-1,9
1825495,Q893308,AFC_Eskilstuna,-1,-1,6
157069,Q267722,Image_map,-1,-1,8
36803775,Q3802597,Ismaily_(footballer),-1,-1,6
16095,Q5928,Jimi_Hendrix,-1,-1,12
37932785,Q7437201,Scott_Satterfield,-1,-1,2
1051,Q185777,Alexis_Carrel,-1,-1,5
22083267,Q29708,Graham_Zusi,-1,-1,11
58733065,Q57394136,2018_Taiwanese_referendum,-1,-1,9
23857845,Q4613543,2009_Cincinnati_Bearcats_football_team,-1,-1,2
57804443,Q55315014,Rashad_Muhammed,-1,-1,6
28365607,Q16997349,Islanders?Rangers_rivalry,-1,-1,2
33465401,Q6590217,List_of_Michigan_State_Spartans_football_seasons,-1,-1,2
15749069,Q5072203,Chankiri_Tree,-1,-1,5
33652705,Q3495475,Stade_2,-1,-1,11
172405,Q221139,1946_in_film,-1,-1,3
5062775,Q666678,Daniel_Everett,-1,-1,9
3056735,Q946215,Jonathan_Roberts_(writer),-1,-1,3
45470805,Q19560756,Marin_Honda,-1,-1,6
1031793,Q48892,Didier_Drogba,-1,-1,11
18636995,Q915280,Golden_Trailer_Awards,-1,-1,3
7341,Q232246,Cowboy_Bebop,-1,-1,3
14925613,Q4655508,A_Blank_on_the_Map,-1,-1,7
2655089,Q83279,SpongeBob_SquarePants,-1,-1,9
40540617,Q14945895,Keita_Bald?,-1,-1,11
56932039,Q55263917,2018_Appalachian_State_Mountaineers_football_team,-1,-1,2
41447439,Q16149172,Alexander_Albon,-1,-1,6
21030957,Q3509730,Obsession_(1949_film),-1,-1,3
31463719,Q3660080,Carlos_Izquierdoz,-1,-1,11
266871,Q178765,Atlantic_Southeast_Airlines,-1,-1,9
3442849,Q6590615,List_of_Monday_Night_Football_results_(1970?89),-1,-1,2
1242373,Q2823917,Adam_Archuleta,-1,-1,2
4655583,Q13557299,Submarine_hull,-1,-1,1
416737,Q6632246,List_of_people_from_Alabama,-1,-1,2
17173489,Q7088002,Olivet_University,-1,-1,9
33570913,Q6276955,Jordan_Rodgers,-1,-1,2
26772525,Q650372,Alireza_Faghani,-1,-1,11
51158637,Q12983943,Thisai_Maariya_Paravaigal,-1,-1,3
57917817,Q55613553,Heat_Flow_and_Physical_Properties_Package,-1,-1,8
20415977,Q3509105,Patuxet,-1,-1,3
16385079,Q731975,List_of_players_with_eight_or_more_points_in_an_NHL_game,-1,-1,2
3683731,Q3284260,Ship_Ahoy,-1,-1,3
24113641,Q2059430,Ater_Majok,-1,-1,9
421565,Q49538,Delta_II,-1,-1,8
20756833,Q5611246,Group_mind_(science_fiction),-1,-1,3
25244331,Q6479359,2009_Lakewood_shooting,-1,-1,9
14931889,Q4611519,2008_Missouri_Tigers_football_team,-1,-1,2
110525,Q2003096,"Mililani,_Hawaii",-1,-1,2
7255309,Q2777999,UFC_66,-1,-1,3
6941877,Q4768021,Annastacia_Palaszczuk,-1,-1,10
36297225,Q8023559,Wimpie_van_der_Walt,-1,-1,0
23631363,Q984616,Owen_Franks,-1,-1,0
9069401,Q4587741,1992_Landers_earthquake,-1,-1,9
3566083,Q16213228,New_England_Patriots_Radio_Network,-1,-1,2
1334579,Q917695,Sentinelese,-1,-1,7
28970361,Q931300,Alec_Burks,-1,-1,1
58619599,Q56860229,Joe_Burrow,-1,-1,2
59136383,Q59306065,TJ_Cox,-1,-1,9
48447577,Q22022704,2016_Houston_Texans_season,-1,-1,2
16998931,Q4275622,John_McDermott_(boxer),-1,-1,6
25761927,Q3605610,Adrian_Clayborn,-1,-1,2
17084887,Q2849647,History_of_rugby_union_matches_between_Australia_and_England,-1,-1,0
634847,Q991055,Milford_Haven,-1,-1,10
742611,Q1999454,Tana_Umaga,-1,-1,0
38564167,Q4877841,Beautiful_World_(Connie_Talbot_album),-1,-1,12
172553,Q6689,French_literature,-1,-1,3
3103101,Q3299444,Matt_Dunigan,-1,-1,2
31746851,Q6146928,Jamie_George,-1,-1,0
18938425,Q417685,Akhisar_Belediyespor,-1,-1,6
287485,Q242656,Madeleine_Carroll,-1,-1,3
558295,Q7373024,Roy_Kellerman,-1,-1,3
39024639,Q13562636,Sarah_Kustok,-1,-1,2
44401343,Q18706275,List_of_Minnesota_Golden_Gophers_bowl_games,-1,-1,2
24810205,Q16147729,List_of_Chicago_Bears_broadcasters,-1,-1,2
1488123,Q2963340,Chicago_Public_Schools,-1,-1,9
2723081,Q4702950,Corrupted_Blood_incident,-1,-1,10
28649531,Q472386,Liam_Boyce,-1,-1,11
4301459,Q40024,Satellite_Awards,-1,-1,9
989749,Q334842,Marvin_Harris,-1,-1,5
34166203,Q7766793,The_Story_of_Santa_Claus,-1,-1,3
2279413,Q681875,Utility_model,-1,-1,6
8039397,Q917999,France_in_the_Junior_Eurovision_Song_Contest,-1,-1,6
17050933,Q4739586,Amanda_Carpenter,-1,-1,9
54619953,Q33139188,Jordon_Steele-John,-1,-1,10
52035199,Q28448318,2017_Texas_A&M_Aggies_football_team,-1,-1,2
2937651,Q1348519,Greater_Manchester_Built-up_Area,-1,-1,7
43457783,Q18002292,Karl_Toko_Ekambi,-1,-1,11
27919619,Q1139279,Michael_Pineda,-1,-1,2
18399729,Q6377133,Kathryn_Tappen,-1,-1,2
718119,Q1046185,Michael_Young_(baseball),-1,-1,2
49916837,Q23771618,Ethan_Happ,-1,-1,2
44142225,Q18394532,Washington_State_Cougars_football_statistical_leaders,-1,-1,2
94741,Q112834,"Tishomingo_County,_Mississippi",-1,-1,9
51015275,Q25753048,Julia_Banks,-1,-1,10
603633,Q2761963,Pnau,-1,-1,0
329881,Q705115,War_Plan_Orange,-1,-1,6
9523513,Q2750248,Samuel_S._Hinds,-1,-1,3
3741169,Q5461785,Florida?Miami_football_rivalry,-1,-1,2
2728807,Q5372779,Emma_Donovan,-1,-1,0
4392663,Q3857360,Mike_Brey,-1,-1,1
51501185,Q28402829,Millennial_whoop,-1,-1,0
40738107,Q16234710,Benjamin_Kololli,-1,-1,11
47699429,Q20718823,Adam_Masina,-1,-1,11
33879481,Q4573279,1968_Yale_vs._Harvard_football_game,-1,-1,2
17994721,Q6599320,List_of_Texas_A&M_Aggies_football_seasons,-1,-1,2
48784525,Q22006380,Alex_Lozowski,-1,-1,0
233529,Q308442,Aftershock,-1,-1,9
1846915,Q723603,Stadion_Maksimir,-1,-1,11
14452341,Q1750405,Bureau_of_Missing_Persons,-1,-1,3
40890145,Q16980989,Jonathan_Smith_(American_football_coach),-1,-1,2
51012269,Q63951185,Laval_Rouge_et_Or_football,-1,-1,2
48388249,Q11860513,Glen_Kamara,-1,-1,11
58776821,Q51914025,Almond_Eye,-1,-1,3
4669089,Q3017197,Dave_Maloney,-1,-1,2
7007237,Q1287583,Mom?ilo_?uji?,-1,-1,6
55160159,Q38813072,Ulysses_Llanez,-1,-1,11
5730869,Q316704,Keith_Andrews_(footballer),-1,-1,11
4843595,Q1044889,Peter_Coates,-1,-1,7
564011,Q57203,Paul_von_Lettow-Vorbeck,-1,-1,6
51384351,Q18623792,Kristian_Pedersen,-1,-1,11
39353,Q170384,Operetta,-1,-1,12
383833,Q523919,Implosion_(mechanical_process),-1,-1,1
48208945,Q22095091,2016_World_Cup_of_Golf,-1,-1,3
56057919,Q48845000,2018_TCU_Horned_Frogs_football_team,-1,-1,2
1220461,Q2924966,Brian_Moore_(rugby_union),-1,-1,0
9663393,Q1276241,Croatia_Davis_Cup_team,-1,-1,3
1798617,Q7963289,Wally_Backman,-1,-1,2
2468403,Q76374,Eva_Renzi,-1,-1,12
7848203,Q6848690,Mike_Sanford_Sr.,-1,-1,2
761125,Q3195228,Kenny_Logan,-1,-1,0
57448311,Q60740948,Armenia_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
53337151,Q2819650,A_Bigger_Splash_(1974_film),-1,-1,11
664601,Q526620,Alfre_Woodard,-1,-1,3
1331043,Q3116311,Gregor_Townsend,-1,-1,0
36555995,Q6989198,Neil_Reed,-1,-1,1
24676727,Q8061867,Yusei_Kikuchi,-1,-1,9
2311927,Q631212,Running_the_gauntlet,-1,-1,10
12064551,Q7488199,Shane_Nicholson_(singer),-1,-1,0
46974185,Q16302277,Math?as_Su?rez,-1,-1,11
11615451,Q55088554,Murder_of_Kelsey_Smith,-1,-1,2
23829,Q173000,Pope_Adrian_V,-1,-1,6
4903695,Q939174,Alexander_Chaplin,-1,-1,3
877045,Q1939053,Flat_Rock_Assembly_Plant,-1,-1,8
1169577,Q259964,Ona_Munson,-1,-1,3
5863477,Q3133323,Jes?s_Montero,-1,-1,2
5967843,Q5543335,George_Perles,-1,-1,2
24300269,Q3536308,Track_29,-1,-1,12
57014419,Q54958752,Disney+,-1,-1,3
233203,Q201204,Dana_International,-1,-1,11
12272453,Q2349116,Honky_Tonk_(1941_film),-1,-1,3
55999203,Q20853376,Franco_Escobar,-1,-1,11
1915099,Q7143500,Pat_Haden,-1,-1,2
33093,Q951385,Eddie_Chapman,-1,-1,10
3391625,Q179152,Dominique_Sanda,-1,-1,12
850653,Q443422,Julie_Covington,-1,-1,3
11736815,Q513874,Jos?_?ngel_Crespo,-1,-1,6
974213,Q3362806,Paper_Lion,-1,-1,2
3270351,Q2482623,Renato_Sobral,-1,-1,3
21246499,Q247662,Aline_MacMahon,-1,-1,3
105101,Q79278,"Roanoke,_Alabama",-1,-1,2
59187109,Q60756110,2019_AAF_QB_Draft,-1,-1,2
32639525,Q5107032,Chris_Jones_(punter),-1,-1,2
357685,Q303727,Quaternary_numeral_system,-1,-1,8
44401361,Q19875912,2015_St._Louis_Rams_season,-1,-1,2
6211433,Q51842,Polignano_a_Mare,-1,-1,11
58895905,Q60737591,Guava_Island,-1,-1,3
42607895,Q16736696,Denise_Coates,-1,-1,7
41617665,Q16154436,List_of_Florida_State_Seminoles_bowl_games,-1,-1,2
5735467,Q257514,Body_Snatchers_(1993_film),-1,-1,6
2094707,Q301431,Aarhus_Gymnastikforening,-1,-1,11
49672783,Q23303105,Xavien_Howard,-1,-1,2
4508331,Q2033287,Oshawa_Car_Assembly,-1,-1,8
2889567,Q16187118,Steve_Hutchins,-1,-1,10
50931261,Q24852571,Poppy_(entertainer),-1,-1,0
34252965,Q6601277,List_of_USC_Trojans_bowl_games,-1,-1,2
41778913,Q16145946,Fiston_Abdul_Razak,-1,-1,11
40628663,-1,Anne_Thompson_(journalist),-1,-1,1
570103,Q1869829,1986_California_Proposition_65,-1,-1,9
13238985,Q7510539,Siege_of_the_Saxons,-1,-1,3
2719259,Q1157994,Dallas_Cowboys_Ring_of_Honor,-1,-1,2
59143029,Q59156124,2018_AFF_Championship_knockout_stage,-1,-1,11
490409,Q1777326,Argentine_Navy,-1,-1,1
56173457,Q47006274,Bruno_Fernando,-1,-1,1
16128317,Q5347573,Efrain_Escudero,-1,-1,3
41094117,Q15620192,Vedat_Muriqi,-1,-1,11
451711,Q3956848,Robert_Pittenger,-1,-1,9
558101,Q36880,Bulgar_language,-1,-1,6
36519679,Q4720488,Alexander_family_hostage_crisis,-1,-1,9
47541827,Q21064235,Cristian_Ganea,-1,-1,6
771113,Q1535796,Yale_Bowl,-1,-1,2
3091485,Q5146212,Collector_road,-1,-1,9
1890485,Q3189726,Juliet_Richardson,-1,-1,1
35642069,Q973957,Akiem_Hicks,-1,-1,2
30874765,Q17032823,Western_Michigan_University_Cooley_Law_School,-1,-1,9
1873811,Q3197181,Kinnick_Stadium,-1,-1,2
4245743,Q2572901,Kalabhra_dynasty,-1,-1,6
27291991,Q695257,Jack_Lopresti,-1,-1,10
3264823,Q3373184,Jesse_Sapolu,-1,-1,2
6501675,Q5064312,Natalie_Pinkham,-1,-1,6
449063,Q57314,Robert_Michels,-1,-1,5
692461,Q934722,Charlie_Ruggles,-1,-1,3
37095477,Q562844,Kim_Gi-jung,-1,-1,1
41706619,Q16234048,Morgan_Moses,-1,-1,2
33201331,Q7738901,The_Hare_with_Amber_Eyes,-1,-1,6
17066135,Q547323,Courage_of_Lassie,-1,-1,3
6394253,Q355193,Vieirinha,-1,-1,6
45411265,Q19274473,Nadiem_Amiri,-1,-1,6
21501195,Q4592686,1997_North_Carolina_Tar_Heels_football_team,-1,-1,2
1456085,Q531845,Darren_Clarke,-1,-1,3
895015,Q2600794,Erik_Bj?rnsson,-1,-1,4
10995177,Q5159512,Conerly_Trophy,-1,-1,2
2300127,Q654170,Third_Girl,-1,-1,12
1307551,Q375525,Kyle_Korver,-1,-1,1
14967047,Q5372410,Emily_Warfield,-1,-1,3
4046371,-1,List_of_NFL_on_NBC_commentator_pairings,-1,-1,2
57401841,Q58425810,France_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
22888547,Q337370,John_Wall_(basketball),-1,-1,1
1410969,Q920018,Charley_Grapewin,-1,-1,3
24849387,Q1748315,"Kike_(footballer,_born_November_1989)",-1,-1,11
8076451,Q4906517,Big_Ten_Conference_football_individual_awards,-1,-1,2
28151059,Q4872931,Battle_of_the_Holme,-1,-1,4
251849,Q888208,Bob_Rae,-1,-1,6
9937,Q110888,Kingdom_of_Essex,-1,-1,4
28913,Q3498865,Steve_Bracks,-1,-1,10
4556331,Q555382,Russell_Martin_(footballer),-1,-1,11
55595909,Q42303600,Edon_Zhegrova,-1,-1,11
2319409,Q257443,60th_Academy_Awards,-1,-1,12
9560579,Q10373699,Spencer_Tillman,-1,-1,2
21182987,Q546799,James_Chester,-1,-1,11
6945229,Q2492949,Valerian_Trifa,-1,-1,6
6190365,Q3110853,Gord_Murphy,-1,-1,2
39897911,Q15148032,Wil_Trapp,-1,-1,11
52873869,Q28446972,2019_Africa_Cup_of_Nations_qualification_Group_J,-1,-1,11
38735239,Q16950029,Skins_Game_(PGA_Tour),-1,-1,3
398603,Q2144062,Semang,-1,-1,7
43675789,Q17627787,Bj?rn_Maars_Johnsen,-1,-1,11
781097,Q704921,Battle_of_Tanga,-1,-1,6
19063373,Q5084120,Charleston_Classic,-1,-1,3
147359,Q103788,Mervyn_LeRoy,-1,-1,9
31487529,Q2700164,Banana_Yaya,-1,-1,11
23939531,Q781167,Austin_Scott_(politician),-1,-1,8
51506759,Q26837174,Tommylee_Lewis,-1,-1,2
13631295,Q5289359,Dolly_Thakore,-1,-1,1
208621,Q102762,Azov,-1,-1,6
34015287,Q8021517,Willie_Fritz,-1,-1,2
55949313,Q56435406,Netherlands_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
56897859,Q50820763,Jordan_Poole,-1,-1,1
57975947,Q56042736,2019_Outback_Bowl,-1,-1,2
25591459,Q7491730,Shazahn_Padamsee,-1,-1,1
1291763,Q624538,Jawbreaker_(band),-1,-1,9
12752269,Q5084755,Charlie_Daniels_(footballer),-1,-1,11
40620775,Q16235031,"Tommy_Smith_(footballer,_born_1992)",-1,-1,11
47178967,Q21625695,Grimes_discography,-1,-1,0
259761,Q3241019,"Rhinebeck_(village),_New_York",-1,-1,9
5609153,Q7608938,Stephen_Constantine,-1,-1,11
38934379,Q16235067,T._J._Jones,-1,-1,2
3361801,Q183058,Alan_Dershowitz,-1,-1,9
19211,Q17063,Mayotte,-1,-1,6
199933,Q170328,Eric_Cantona,-1,-1,6
11109719,Q180952,?verton_Santos,-1,-1,11
1773369,Q317343,Chiwetel_Ejiofor,-1,-1,3
21377251,Q699872,2016_United_States_presidential_election,-1,-1,9
52569493,Q28001414,Christian_Wilkins,-1,-1,2
40780343,Q15880391,Kerser,-1,-1,0
41156443,Q15222890,Vishudhan,-1,-1,3
40153699,Q1334481,Elysium_Planitia,-1,-1,8
55972865,Q44681022,Jimmy_Lake,-1,-1,2
16921513,Q5628923,HAL_Krishak,-1,-1,1
5136969,Q6700435,Luis_Collazo,-1,-1,6
406089,Q48756,CNES,-1,-1,8
3941571,Q2891172,Batek_people,-1,-1,7
33774989,Q4499366,Cold_Heaven_(film),-1,-1,12
8775829,Q6197128,Jim_Ned_High_School,-1,-1,2
39954957,Q7265327,Ivanhorod,-1,-1,6
6542399,Q1193717,Garden_of_Evil,-1,-1,3
9299479,Q1636355,Third-party_evidence_for_Apollo_Moon_landings,-1,-1,8
4983263,Q6397544,Kevin_Steele,-1,-1,2
70381,Q150974,Tehran_Conference,-1,-1,6
45508033,Q19609853,Eloy_Casados,-1,-1,7
1873585,Q291393,Stephen_Crabb,-1,-1,10
53098969,Q649570,The_Killing_of_Sister_George_(film),-1,-1,7
14708899,Q7982510,Wendi_Nix,-1,-1,2
868969,Q968067,Son_Sen,-1,-1,5
57657071,Q56063401,Malta_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
489397,Q3244241,List_of_U.S._state_mammals,-1,-1,3
25617159,Q7984280,West_Alabama_Tigers_football,-1,-1,2
4948945,Q5317178,Dusty_Dvoracek,-1,-1,2
13647499,Q942000,Wayne_Barnes,-1,-1,0
21251479,Q3301762,Thomas_Morstead,-1,-1,2
703501,Q505722,Mike_Turner,-1,-1,9
28396515,Q6275792,Jonny_May,-1,-1,0
5831377,Q3251953,List_of_national_border_changes_since_World_War_I,-1,-1,6
4148265,Q67158741,Haplogroup_D-M174,-1,-1,7
1270341,Q451833,Ernie_Sabella,-1,-1,3
611323,Q60080,Wilhelm_Dilthey,-1,-1,5
7180269,Q55161,2005_Davis_Cup,-1,-1,3
46437939,Q271800,Greg_Clark,-1,-1,10
4357997,Q1169701,Rancho_Notorious,-1,-1,3
838447,Q849630,Brian_Kerr_(Irish_football_manager),-1,-1,11
14187737,Q4608991,2007_Navy_vs._North_Texas_football_game,-1,-1,2
6411107,Q6824102,Metin_T?rel,-1,-1,11
623077,Q131418,Timor_Sea,-1,-1,6
43779323,Q16336243,Alan_Ruschel,-1,-1,11
24193143,Q7411126,Sam_Clucas,-1,-1,11
58664375,Q60790904,Violet_Friend,-1,-1,6
1874571,Q4808661,Simon_Skjodt_Assembly_Hall,-1,-1,1
9135927,Q4794510,Cecilia_Hart,-1,-1,3
2607811,Q6738022,Major_Applewhite,-1,-1,2
25822387,Q3275211,Consort_Yu,-1,-1,10
6876105,Q1393550,Faith_Evans_discography,-1,-1,3
325397,Q7492129,Shea_Hillenbrand,-1,-1,2
8039089,Q848122,Russia_in_the_Junior_Eurovision_Song_Contest,-1,-1,6
34171833,Q11611,Natchez_revolt,-1,-1,9
49149925,Q24191039,53rd_Vanier_Cup,-1,-1,2
13079109,Q5657973,Hariss_Harun,-1,-1,11
5843229,Q1520030,The_Wheeler_Dealers,-1,-1,3
13768051,Q583904,Jaycee_Carroll,-1,-1,2
8372979,Q317756,Dan_Gosling,-1,-1,11
7245785,Q275169,Marouane_Fellaini,-1,-1,11
3084785,Q1541289,V?sterg?tland-class_submarine,-1,-1,1
153381,Q8848,Valence_(city),-1,-1,6
56172515,Q47005837,Marcell_Ateman,-1,-1,2
5789117,Q5329956,Eastern_Air_Lines_Flight_212,-1,-1,9
2543967,Q6435748,List_of_submarine_operators,-1,-1,1
1558541,Q385469,Albany_Patroons,-1,-1,2
28494483,Q5181115,Craig_Kelly_(politician),-1,-1,10
2076207,Q734296,Recopa_Sudamericana,-1,-1,11
1095457,Q1475243,Battle_of_Cape_Esperance,-1,-1,6
24033,Q218575,Percival_Lowell,-1,-1,8
46429309,Q19800919,Mia_Madre,-1,-1,3
44057,Q58908,Galactic_astronomy,-1,-1,8
19716267,Q380128,Mohamed_Diam?,-1,-1,11
919005,Q1191081,Swing_Time_(film),-1,-1,3
1814039,Q282384,List_of_Allied_World_War_II_conferences,-1,-1,6
25887299,Q461117,Dana_(South_Korean_singer),-1,-1,11
24226665,Q2412306,The_Keyhole,-1,-1,3
50380215,Q24007265,Mike_Bercovici,-1,-1,2
2186491,Q4356472,Allison_Hayes,-1,-1,3
59079677,Q60233577,2019_NBA_draft,-1,-1,1
2739799,Q4898794,Betty_Currie,-1,-1,8
57934363,Q55696440,2018?19_EHF_Cup,-1,-1,6
3103955,Q771104,Jeff_Nathanson,-1,-1,3
32935203,Q4147532,Civil_Position,-1,-1,6
7084825,Q6598177,List_of_Los_Angeles_Rams_players,-1,-1,2
43095949,Q17305993,Imaan_Hammam,-1,-1,0
55574209,Q42282090,Gotham_Independent_Film_Awards_2017,-1,-1,9
313791,Q978032,Cape_Hatteras,-1,-1,1
15029417,Q7715108,The_Ayatollah_(football_celebration),-1,-1,0
30464383,Q3016402,Darlington_Nagbe,-1,-1,11
36665557,Q3485050,Sinqua_Walls,-1,-1,3
27946541,Q3598848,31_Minutes_to_Takeoff,-1,-1,3
16083031,Q2979040,Cliff_Avril,-1,-1,2
43118269,Q19662698,James_Moran_(diplomat),-1,-1,10
33721683,Q1680631,James_Jeggo,-1,-1,11
39302475,Q11958704,Ariya_Jutanugarn,-1,-1,3
2842113,Q576483,Tulane_Green_Wave,-1,-1,2
37643953,Q17004294,2016_Democratic_Party_presidential_primaries,-1,-1,9
12307135,Q1172488,UEFA_club_competition_records_and_statistics,-1,-1,6
5392441,Q3305315,Paul_Cook_(footballer),-1,-1,11
695709,Q562641,Nelson_Eddy,-1,-1,3
34707583,Q8055708,Jessica_Korda,-1,-1,3
37599445,Q7321829,Rhys_Patchell,-1,-1,0
3421569,Q990849,Ernest_Burgess,-1,-1,5
555791,Q157286,Nicobar_Islands,-1,-1,7
6041839,Q7248833,Progressive_bulbar_palsy,-1,-1,9
57631865,Q55391521,2018_Birthday_Honours,-1,-1,11
29868391,Q5771590,2022_FIFA_World_Cup_qualification,-1,-1,11
6120211,Q6452509,Kyries_Hebert,-1,-1,2
5319593,Q7562025,Sonny_Cumbie,-1,-1,2
3090219,Q1531013,Myles_Brand,-1,-1,1
5390123,Q356871,Anderson_Silva,-1,-1,3
56377329,Q55079548,Russia_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
37094653,Q420456,Yuki_Fukushima,-1,-1,1
